min,max,mean,year,adm3_pcode
,,,2022-07-16T00:00:00.000000000,ET041806
,,,2022-07-16T00:00:00.000000000,ET041807
,,,2022-07-16T00:00:00.000000000,ET041808
-0.03554205596446991,-0.03554205596446991,-0.03554205596446991,2022-07-16T00:00:00.000000000,ET041809
,,,2022-07-16T00:00:00.000000000,ET041810
1.1071826219558716,1.1071826219558716,1.1071826219558716,2022-07-16T00:00:00.000000000,ET041811
,,,2022-07-16T00:00:00.000000000,ET041812
,,,2022-07-16T00:00:00.000000000,ET041901
,,,2022-07-16T00:00:00.000000000,ET041902
,,,2022-07-16T00:00:00.000000000,ET041903
,,,2022-07-16T00:00:00.000000000,ET041904
,,,2022-07-16T00:00:00.000000000,ET041905
,,,2022-07-16T00:00:00.000000000,ET041906
0.5102061033248901,0.5102061033248901,0.5102061033248901,2022-07-16T00:00:00.000000000,ET041907
,,,2022-07-16T00:00:00.000000000,ET041908
,,,2022-07-16T00:00:00.000000000,ET041909
,,,2022-07-16T00:00:00.000000000,ET041910
,,,2022-07-16T00:00:00.000000000,ET041911
0.8787432909011841,0.8787432909011841,0.8787432909011841,2022-07-16T00:00:00.000000000,ET041912
,,,2022-07-16T00:00:00.000000000,ET042001
,,,2022-07-16T00:00:00.000000000,ET042004
,,,2022-07-16T00:00:00.000000000,ET042005
,,,2022-07-16T00:00:00.000000000,ET042006
,,,2022-07-16T00:00:00.000000000,ET042008
,,,2022-07-16T00:00:00.000000000,ET042009
,,,2022-07-16T00:00:00.000000000,ET042011
0.7818549871444702,0.7818549871444702,0.7818549871444702,2022-07-16T00:00:00.000000000,ET042012
1.4345483779907227,1.4345483779907227,1.4345483779907227,2022-07-16T00:00:00.000000000,ET042013
,,,2022-07-16T00:00:00.000000000,ET042014
,,,2022-07-16T00:00:00.000000000,ET042016
,,,2022-07-16T00:00:00.000000000,ET042018
,,,2022-07-16T00:00:00.000000000,ET042020
,,,2022-07-16T00:00:00.000000000,ET042098
,,,2022-07-16T00:00:00.000000000,ET042101
,,,2022-07-16T00:00:00.000000000,ET042102
,,,2022-07-16T00:00:00.000000000,ET042103
,,,2022-07-16T00:00:00.000000000,ET042104
,,,2022-07-16T00:00:00.000000000,ET042105
,,,2022-07-16T00:00:00.000000000,ET042106
,,,2022-07-16T00:00:00.000000000,ET042107
,,,2022-07-16T00:00:00.000000000,ET050101
,,,2022-07-16T00:00:00.000000000,ET050102
,,,2022-07-16T00:00:00.000000000,ET050103
,,,2022-07-16T00:00:00.000000000,ET050104
,,,2022-07-16T00:00:00.000000000,ET050105
,,,2022-07-16T00:00:00.000000000,ET050106
,,,2022-07-16T00:00:00.000000000,ET050107
,,,2022-07-16T00:00:00.000000000,ET050198
,,,2022-07-16T00:00:00.000000000,ET050199
,,,2022-07-16T00:00:00.000000000,ET050202
,,,2022-07-16T00:00:00.000000000,ET050203
,,,2022-07-16T00:00:00.000000000,ET050204
,,,2022-07-16T00:00:00.000000000,ET050205
,,,2022-07-16T00:00:00.000000000,ET050206
,,,2022-07-16T00:00:00.000000000,ET050207
,,,2022-07-16T00:00:00.000000000,ET050283
,,,2022-07-16T00:00:00.000000000,ET050290
,,,2022-07-16T00:00:00.000000000,ET050293
,,,2022-07-16T00:00:00.000000000,ET050295
,,,2022-07-16T00:00:00.000000000,ET050296
,,,2022-07-16T00:00:00.000000000,ET050297
,,,2022-07-16T00:00:00.000000000,ET050298
,,,2022-07-16T00:00:00.000000000,ET050299
,,,2022-07-16T00:00:00.000000000,ET050301
,,,2022-07-16T00:00:00.000000000,ET050302
,,,2022-07-16T00:00:00.000000000,ET050303
,,,2022-07-16T00:00:00.000000000,ET050304
,,,2022-07-16T00:00:00.000000000,ET050305
,,,2022-07-16T00:00:00.000000000,ET050306
,,,2022-07-16T00:00:00.000000000,ET050307
,,,2022-07-16T00:00:00.000000000,ET050382
,,,2022-07-16T00:00:00.000000000,ET050392
,,,2022-07-16T00:00:00.000000000,ET050394
,,,2022-07-16T00:00:00.000000000,ET050395
,,,2022-07-16T00:00:00.000000000,ET050399
,,,2022-07-16T00:00:00.000000000,ET050402
,,,2022-07-16T00:00:00.000000000,ET050403
,,,2022-07-16T00:00:00.000000000,ET050404
,,,2022-07-16T00:00:00.000000000,ET050407
,,,2022-07-16T00:00:00.000000000,ET050408
,,,2022-07-16T00:00:00.000000000,ET050497
,,,2022-07-16T00:00:00.000000000,ET050498
,,,2022-07-16T00:00:00.000000000,ET050499
,,,2022-07-16T00:00:00.000000000,ET050501
,,,2022-07-16T00:00:00.000000000,ET050502
,,,2022-07-16T00:00:00.000000000,ET050503
,,,2022-07-16T00:00:00.000000000,ET050504
,,,2022-07-16T00:00:00.000000000,ET050586
,,,2022-07-16T00:00:00.000000000,ET050592
,,,2022-07-16T00:00:00.000000000,ET050595
,,,2022-07-16T00:00:00.000000000,ET050596
,,,2022-07-16T00:00:00.000000000,ET050597
,,,2022-07-16T00:00:00.000000000,ET050598
,,,2022-07-16T00:00:00.000000000,ET050599
,,,2022-07-16T00:00:00.000000000,ET050601
,,,2022-07-16T00:00:00.000000000,ET050602
,,,2022-07-16T00:00:00.000000000,ET050603
,,,2022-07-16T00:00:00.000000000,ET050604
,,,2022-07-16T00:00:00.000000000,ET050605
,,,2022-07-16T00:00:00.000000000,ET050606
,,,2022-07-16T00:00:00.000000000,ET050607
,,,2022-07-16T00:00:00.000000000,ET050608
,,,2022-07-16T00:00:00.000000000,ET050696
,,,2022-07-16T00:00:00.000000000,ET050698
,,,2022-07-16T00:00:00.000000000,ET050699
,,,2022-07-16T00:00:00.000000000,ET050701
,,,2022-07-16T00:00:00.000000000,ET050702
,,,2022-07-16T00:00:00.000000000,ET050703
,,,2022-07-16T00:00:00.000000000,ET050704
,,,2022-07-16T00:00:00.000000000,ET050788
,,,2022-07-16T00:00:00.000000000,ET050798
,,,2022-07-16T00:00:00.000000000,ET050799
,,,2022-07-16T00:00:00.000000000,ET050802
,,,2022-07-16T00:00:00.000000000,ET050804
,,,2022-07-16T00:00:00.000000000,ET050805
,,,2022-07-16T00:00:00.000000000,ET050806
,,,2022-07-16T00:00:00.000000000,ET050807
,,,2022-07-16T00:00:00.000000000,ET050808
,,,2022-07-16T00:00:00.000000000,ET050809
,,,2022-07-16T00:00:00.000000000,ET050898
,,,2022-07-16T00:00:00.000000000,ET050899
,,,2022-07-16T00:00:00.000000000,ET050901
,,,2022-07-16T00:00:00.000000000,ET050902
,,,2022-07-16T00:00:00.000000000,ET050903
,,,2022-07-16T00:00:00.000000000,ET050904
,,,2022-07-16T00:00:00.000000000,ET050991
,,,2022-07-16T00:00:00.000000000,ET050999
,,,2022-07-16T00:00:00.000000000,ET051001
,,,2022-07-16T00:00:00.000000000,ET051002
,,,2022-07-16T00:00:00.000000000,ET051003
,,,2022-07-16T00:00:00.000000000,ET051005
,,,2022-07-16T00:00:00.000000000,ET051006
,,,2022-07-16T00:00:00.000000000,ET051095
,,,2022-07-16T00:00:00.000000000,ET051096
,,,2022-07-16T00:00:00.000000000,ET051103
0.25816404819488525,0.25816404819488525,0.25816404819488525,2022-07-16T00:00:00.000000000,ET051104
,,,2022-07-16T00:00:00.000000000,ET051187
0.3570408523082733,0.3570408523082733,0.3570408523082733,2022-07-16T00:00:00.000000000,ET051198
,,,2022-07-16T00:00:00.000000000,ET060200
0.23755548894405365,0.9104859828948975,0.5740207433700562,2022-07-16T00:00:00.000000000,ET060201
-0.021266775205731392,0.4419938921928406,0.18887152274449667,2022-07-16T00:00:00.000000000,ET060202
0.005630334373563528,1.0929723978042603,0.679175615310669,2022-07-16T00:00:00.000000000,ET060203
,,,2022-07-16T00:00:00.000000000,ET060204
0.9161933064460754,0.9607746005058289,0.9384839534759521,2022-07-16T00:00:00.000000000,ET060205
,,,2022-07-16T00:00:00.000000000,ET060206
,,,2022-07-16T00:00:00.000000000,ET060207
1.0840959548950195,1.0840959548950195,1.0840959548950195,2022-07-16T00:00:00.000000000,ET060301
,,,2022-07-16T00:00:00.000000000,ET060302
-0.07407141476869583,-0.07407141476869583,-0.07407141476869583,2022-07-16T00:00:00.000000000,ET060303
0.7756612300872803,0.7756612300872803,0.7756612300872803,2022-07-16T00:00:00.000000000,ET060304
0.5708016157150269,0.5708016157150269,0.5708016157150269,2022-07-16T00:00:00.000000000,ET060305
,,,2022-07-16T00:00:00.000000000,ET060306
,,,2022-07-16T00:00:00.000000000,ET060307
,,,2022-07-16T00:00:00.000000000,ET060308
,,,2022-07-16T00:00:00.000000000,ET060309
,,,2022-07-16T00:00:00.000000000,ET060400
,,,2022-07-16T00:00:00.000000000,ET060401
1.1116663217544556,1.1116663217544556,1.1116663217544556,2022-07-16T00:00:00.000000000,ET060402
,,,2022-07-16T00:00:00.000000000,ET060403
0.7908287048339844,0.7908287048339844,0.7908287048339844,2022-07-16T00:00:00.000000000,ET060404
,,,2022-07-16T00:00:00.000000000,ET060405
-0.0022640028037130833,-0.0022640028037130833,-0.0022640028037130833,2022-07-16T00:00:00.000000000,ET060508
,,,2022-07-16T00:00:00.000000000,ET070101
0.2579318881034851,0.2579318881034851,0.2579318881034851,2022-07-16T00:00:00.000000000,ET070102
,,,2022-07-16T00:00:00.000000000,ET070103
0.6872584223747253,0.6872584223747253,0.6872584223747253,2022-07-16T00:00:00.000000000,ET070104
,,,2022-07-16T00:00:00.000000000,ET070105
,,,2022-07-16T00:00:00.000000000,ET070106
,,,2022-07-16T00:00:00.000000000,ET070107
,,,2022-07-16T00:00:00.000000000,ET070108
,,,2022-07-16T00:00:00.000000000,ET070109
,,,2022-07-16T00:00:00.000000000,ET070110
,,,2022-07-16T00:00:00.000000000,ET070111
,,,2022-07-16T00:00:00.000000000,ET070112
,,,2022-07-16T00:00:00.000000000,ET070113
,,,2022-07-16T00:00:00.000000000,ET070114
,,,2022-07-16T00:00:00.000000000,ET070115
,,,2022-07-16T00:00:00.000000000,ET070116
,,,2022-07-16T00:00:00.000000000,ET070117
,,,2022-07-16T00:00:00.000000000,ET070118
,,,2022-07-16T00:00:00.000000000,ET070119
,,,2022-07-16T00:00:00.000000000,ET070120
,,,2022-07-16T00:00:00.000000000,ET070201
,,,2022-07-16T00:00:00.000000000,ET070202
,,,2022-07-16T00:00:00.000000000,ET070203
,,,2022-07-16T00:00:00.000000000,ET070204
,,,2022-07-16T00:00:00.000000000,ET070205
,,,2022-07-16T00:00:00.000000000,ET070206
,,,2022-07-16T00:00:00.000000000,ET070207
,,,2022-07-16T00:00:00.000000000,ET070208
,,,2022-07-16T00:00:00.000000000,ET070209
-0.11188169568777084,-0.11188169568777084,-0.11188169568777084,2022-07-16T00:00:00.000000000,ET070210
,,,2022-07-16T00:00:00.000000000,ET070211
,,,2022-07-16T00:00:00.000000000,ET070212
,,,2022-07-16T00:00:00.000000000,ET070213
,,,2022-07-16T00:00:00.000000000,ET070214
,,,2022-07-16T00:00:00.000000000,ET070215
,,,2022-07-16T00:00:00.000000000,ET070216
,,,2022-07-16T00:00:00.000000000,ET070217
,,,2022-07-16T00:00:00.000000000,ET070301
,,,2022-07-16T00:00:00.000000000,ET070302
,,,2022-07-16T00:00:00.000000000,ET070303
-0.3595896363258362,-0.3595896363258362,-0.3595896363258362,2022-07-16T00:00:00.000000000,ET070304
,,,2022-07-16T00:00:00.000000000,ET070305
,,,2022-07-16T00:00:00.000000000,ET070306
,,,2022-07-16T00:00:00.000000000,ET070307
,,,2022-07-16T00:00:00.000000000,ET070308
,,,2022-07-16T00:00:00.000000000,ET070309
,,,2022-07-16T00:00:00.000000000,ET070310
,,,2022-07-16T00:00:00.000000000,ET070312
-0.26713523268699646,-0.26713523268699646,-0.26713523268699646,2022-07-16T00:00:00.000000000,ET070501
,,,2022-07-16T00:00:00.000000000,ET070502
,,,2022-07-16T00:00:00.000000000,ET070503
,,,2022-07-16T00:00:00.000000000,ET070504
,,,2022-07-16T00:00:00.000000000,ET070505
,,,2022-07-16T00:00:00.000000000,ET070506
,,,2022-07-16T00:00:00.000000000,ET070507
,,,2022-07-16T00:00:00.000000000,ET070508
,,,2022-07-16T00:00:00.000000000,ET070509
,,,2022-07-16T00:00:00.000000000,ET070510
,,,2022-07-16T00:00:00.000000000,ET070511
,,,2022-07-16T00:00:00.000000000,ET070512
,,,2022-07-16T00:00:00.000000000,ET070601
,,,2022-07-16T00:00:00.000000000,ET070602
,,,2022-07-16T00:00:00.000000000,ET070603
-0.19501668214797974,-0.19501668214797974,-0.19501668214797974,2022-07-16T00:00:00.000000000,ET070604
,,,2022-07-16T00:00:00.000000000,ET070605
,,,2022-07-16T00:00:00.000000000,ET070606
,,,2022-07-16T00:00:00.000000000,ET070607
,,,2022-07-16T00:00:00.000000000,ET070608
,,,2022-07-16T00:00:00.000000000,ET070609
-0.10458941757678986,-0.10458941757678986,-0.10458941757678986,2022-07-16T00:00:00.000000000,ET070610
,,,2022-07-16T00:00:00.000000000,ET070611
,,,2022-07-16T00:00:00.000000000,ET070612
,,,2022-07-16T00:00:00.000000000,ET070613
,,,2022-07-16T00:00:00.000000000,ET070614
,,,2022-07-16T00:00:00.000000000,ET070615
,,,2022-07-16T00:00:00.000000000,ET070616
,,,2022-07-16T00:00:00.000000000,ET070617
,,,2022-07-16T00:00:00.000000000,ET070618
,,,2022-07-16T00:00:00.000000000,ET070619
,,,2022-07-16T00:00:00.000000000,ET070620
,,,2022-07-16T00:00:00.000000000,ET070621
,,,2022-07-16T00:00:00.000000000,ET070622
1.1890361309051514,1.4192508459091187,1.3041434288024902,2022-07-16T00:00:00.000000000,ET070701
,,,2022-07-16T00:00:00.000000000,ET070702
,,,2022-07-16T00:00:00.000000000,ET070703
-0.04767540842294693,1.1061474084854126,0.5292360186576843,2022-07-16T00:00:00.000000000,ET070704
0.2964341938495636,0.2964341938495636,0.2964341938495636,2022-07-16T00:00:00.000000000,ET070705
0.6338407397270203,0.6338407397270203,0.6338407397270203,2022-07-16T00:00:00.000000000,ET070706
0.07265378534793854,0.07265378534793854,0.07265378534793854,2022-07-16T00:00:00.000000000,ET070707
,,,2022-07-16T00:00:00.000000000,ET070708
,,,2022-07-16T00:00:00.000000000,ET070709
,,,2022-07-16T00:00:00.000000000,ET070710
,,,2022-07-16T00:00:00.000000000,ET070711
,,,2022-07-16T00:00:00.000000000,ET071003
,,,2022-07-16T00:00:00.000000000,ET071004
-0.18602952361106873,-0.18602952361106873,-0.18602952361106873,2022-07-16T00:00:00.000000000,ET071005
,,,2022-07-16T00:00:00.000000000,ET071006
,,,2022-07-16T00:00:00.000000000,ET071007
,,,2022-07-16T00:00:00.000000000,ET071008
-0.11401291936635971,-0.11401291936635971,-0.11401291936635971,2022-07-16T00:00:00.000000000,ET071009
,,,2022-07-16T00:00:00.000000000,ET071010
,,,2022-07-16T00:00:00.000000000,ET071011
,,,2022-07-16T00:00:00.000000000,ET071012
,,,2022-07-16T00:00:00.000000000,ET071013
,,,2022-07-16T00:00:00.000000000,ET071014
,,,2022-07-16T00:00:00.000000000,ET071015
,,,2022-07-16T00:00:00.000000000,ET071016
,,,2022-07-16T00:00:00.000000000,ET071017
,,,2022-07-16T00:00:00.000000000,ET071018
,,,2022-07-16T00:00:00.000000000,ET071019
,,,2022-07-16T00:00:00.000000000,ET071021
,,,2022-07-16T00:00:00.000000000,ET071205
,,,2022-07-16T00:00:00.000000000,ET071301
,,,2022-07-16T00:00:00.000000000,ET071302
,,,2022-07-16T00:00:00.000000000,ET071303
-0.491445392370224,-0.491445392370224,-0.491445392370224,2022-07-16T00:00:00.000000000,ET071304
,,,2022-07-16T00:00:00.000000000,ET071401
,,,2022-07-16T00:00:00.000000000,ET071402
,,,2022-07-16T00:00:00.000000000,ET071403
,,,2022-07-16T00:00:00.000000000,ET071404
,,,2022-07-16T00:00:00.000000000,ET071501
,,,2022-07-16T00:00:00.000000000,ET071502
,,,2022-07-16T00:00:00.000000000,ET071503
,,,2022-07-16T00:00:00.000000000,ET071504
0.19864590466022491,0.19864590466022491,0.19864590466022491,2022-07-16T00:00:00.000000000,ET071505
,,,2022-07-16T00:00:00.000000000,ET071506
,,,2022-07-16T00:00:00.000000000,ET071507
,,,2022-07-16T00:00:00.000000000,ET071508
,,,2022-07-16T00:00:00.000000000,ET071509
,,,2022-07-16T00:00:00.000000000,ET071601
,,,2022-07-16T00:00:00.000000000,ET072001
,,,2022-07-16T00:00:00.000000000,ET072002
,,,2022-07-16T00:00:00.000000000,ET072003
,,,2022-07-16T00:00:00.000000000,ET072004
0.13048316538333893,0.13048316538333893,0.13048316538333893,2022-07-16T00:00:00.000000000,ET072005
,,,2022-07-16T00:00:00.000000000,ET072006
,,,2022-07-16T00:00:00.000000000,ET072007
,,,2022-07-16T00:00:00.000000000,ET072008
,,,2022-07-16T00:00:00.000000000,ET072009
,,,2022-07-16T00:00:00.000000000,ET072010
,,,2022-07-16T00:00:00.000000000,ET072011
,,,2022-07-16T00:00:00.000000000,ET072012
,,,2022-07-16T00:00:00.000000000,ET072013
-0.10517587512731552,-0.10517587512731552,-0.10517587512731552,2022-07-16T00:00:00.000000000,ET072102
,,,2022-07-16T00:00:00.000000000,ET072203
-0.282845675945282,-0.282845675945282,-0.282845675945282,2022-07-16T00:00:00.000000000,ET072304
,,,2022-07-16T00:00:00.000000000,ET072401
,,,2022-07-16T00:00:00.000000000,ET110101
,,,2022-07-16T00:00:00.000000000,ET110102
,,,2022-07-16T00:00:00.000000000,ET110103
,,,2022-07-16T00:00:00.000000000,ET110104
,,,2022-07-16T00:00:00.000000000,ET110105
1.2437317371368408,1.2437317371368408,1.2437317371368408,2022-07-16T00:00:00.000000000,ET110201
,,,2022-07-16T00:00:00.000000000,ET110202
,,,2022-07-16T00:00:00.000000000,ET110203
,,,2022-07-16T00:00:00.000000000,ET110204
-0.22863666713237762,-0.22863666713237762,-0.22863666713237762,2022-07-16T00:00:00.000000000,ET110205
,,,2022-07-16T00:00:00.000000000,ET110206
,,,2022-07-16T00:00:00.000000000,ET110207
,,,2022-07-16T00:00:00.000000000,ET110208
,,,2022-07-16T00:00:00.000000000,ET110209
0.9735022783279419,0.9735022783279419,0.9735022783279419,2022-07-16T00:00:00.000000000,ET110210
0.31978440284729004,0.31978440284729004,0.31978440284729004,2022-07-16T00:00:00.000000000,ET110211
1.106309175491333,1.106309175491333,1.106309175491333,2022-07-16T00:00:00.000000000,ET110212
,,,2022-07-16T00:00:00.000000000,ET110213
,,,2022-07-16T00:00:00.000000000,ET110214
,,,2022-07-16T00:00:00.000000000,ET110301
1.1203125715255737,1.1203125715255737,1.1203125715255737,2022-07-16T00:00:00.000000000,ET110302
,,,2022-07-16T00:00:00.000000000,ET110303
,,,2022-07-16T00:00:00.000000000,ET110304
,,,2022-07-16T00:00:00.000000000,ET110305
,,,2022-07-16T00:00:00.000000000,ET110306
,,,2022-07-16T00:00:00.000000000,ET110307
,,,2022-07-16T00:00:00.000000000,ET110308
,,,2022-07-16T00:00:00.000000000,ET110401
,,,2022-07-16T00:00:00.000000000,ET110402
,,,2022-07-16T00:00:00.000000000,ET110403
-0.18775780498981476,-0.18775780498981476,-0.18775780498981476,2022-07-16T00:00:00.000000000,ET110404
-0.0281606987118721,-0.0281606987118721,-0.0281606987118721,2022-07-16T00:00:00.000000000,ET110405
,,,2022-07-16T00:00:00.000000000,ET110406
,,,2022-07-16T00:00:00.000000000,ET110407
,,,2022-07-16T00:00:00.000000000,ET110408
,,,2022-07-16T00:00:00.000000000,ET110409
,,,2022-07-16T00:00:00.000000000,ET110410
,,,2022-07-16T00:00:00.000000000,ET110411
,,,2022-07-16T00:00:00.000000000,ET110412
1.1974486112594604,1.1974486112594604,1.1974486112594604,2022-07-16T00:00:00.000000000,ET110501
,,,2022-07-16T00:00:00.000000000,ET110502
,,,2022-07-16T00:00:00.000000000,ET110503
,,,2022-07-16T00:00:00.000000000,ET110504
1.3357384204864502,1.3357384204864502,1.3357384204864502,2022-07-16T00:00:00.000000000,ET110505
1.5837041139602661,1.5837041139602661,1.5837041139602661,2022-07-16T00:00:00.000000000,ET110506
1.7371219396591187,1.7604154348373413,1.74876868724823,2022-07-16T00:00:00.000000000,ET110507
,,,2022-07-16T00:00:00.000000000,ET110601
,,,2022-07-16T00:00:00.000000000,ET120101
,,,2022-07-16T00:00:00.000000000,ET120102
,,,2022-07-16T00:00:00.000000000,ET120103
0.9713399410247803,0.9713399410247803,0.9713399410247803,2022-07-16T00:00:00.000000000,ET120104
0.7498146295547485,0.7498146295547485,0.7498146295547485,2022-07-16T00:00:00.000000000,ET120105
,,,2022-07-16T00:00:00.000000000,ET120200
0.796511709690094,0.796511709690094,0.796511709690094,2022-07-16T00:00:00.000000000,ET120201
0.7733986377716064,0.7733986377716064,0.7733986377716064,2022-07-16T00:00:00.000000000,ET120202
0.9550820589065552,0.9550820589065552,0.9550820589065552,2022-07-16T00:00:00.000000000,ET120203
0.8637160062789917,0.8637160062789917,0.8637160062789917,2022-07-16T00:00:00.000000000,ET120204
0.7435616850852966,0.9274067282676697,0.8130292097727457,2022-07-16T00:00:00.000000000,ET120205
,,,2022-07-16T00:00:00.000000000,ET120206
,,,2022-07-16T00:00:00.000000000,ET120301
0.9073703289031982,0.9073703289031982,0.9073703289031982,2022-07-16T00:00:00.000000000,ET120308
0.5941864848136902,0.5941864848136902,0.5941864848136902,2022-07-16T00:00:00.000000000,ET120407
,,,2022-07-16T00:00:00.000000000,ET130101
,,,2022-07-16T00:00:00.000000000,ET130102
,,,2022-07-16T00:00:00.000000000,ET130103
,,,2022-07-16T00:00:00.000000000,ET130104
,,,2022-07-16T00:00:00.000000000,ET130105
,,,2022-07-16T00:00:00.000000000,ET130106
,,,2022-07-16T00:00:00.000000000,ET130107
,,,2022-07-16T00:00:00.000000000,ET130108
,,,2022-07-16T00:00:00.000000000,ET130109
,,,2022-07-16T00:00:00.000000000,ET140101
,,,2022-07-16T00:00:00.000000000,ET140102
,,,2022-07-16T00:00:00.000000000,ET140103
,,,2022-07-16T00:00:00.000000000,ET140104
,,,2022-07-16T00:00:00.000000000,ET140105
,,,2022-07-16T00:00:00.000000000,ET140106
,,,2022-07-16T00:00:00.000000000,ET140107
,,,2022-07-16T00:00:00.000000000,ET140108
,,,2022-07-16T00:00:00.000000000,ET140109
,,,2022-07-16T00:00:00.000000000,ET140110
,,,2022-07-16T00:00:00.000000000,ET140111
,,,2022-07-16T00:00:00.000000000,ET150103
,,,2022-07-16T00:00:00.000000000,ET150104
,,,2022-07-16T00:00:00.000000000,ET150105
,,,2022-07-16T00:00:00.000000000,ET150109
,,,2022-07-16T00:00:00.000000000,ET150110
,,,2022-07-16T00:00:00.000000000,ET150111
,,,2022-07-16T00:00:00.000000000,ET150112
,,,2022-07-16T00:00:00.000000000,ET150113
,,,2022-07-16T00:00:00.000000000,ET150114
,,,2022-07-16T00:00:00.000000000,ET150201
,,,2022-07-16T00:00:00.000000000,ET150206
,,,2022-07-16T00:00:00.000000000,ET150207
,,,2022-07-16T00:00:00.000000000,ET150208
,,,2022-07-16T00:00:00.000000000,ET160001
,,,2022-07-16T00:00:00.000000000,ET160002
,,,2022-07-16T00:00:00.000000000,ET160003
,,,2022-07-16T00:00:00.000000000,ET160004
,,,2022-07-16T00:00:00.000000000,ET160005
,,,2022-07-16T00:00:00.000000000,ET160006
,,,2022-07-16T00:00:00.000000000,ET160007
,,,2022-07-16T00:00:00.000000000,ET160008
,,,2022-07-16T00:00:00.000000000,ET160009
,,,2022-07-16T00:00:00.000000000,ET160010
,,,2022-07-16T00:00:00.000000000,ET160011
,,,2022-07-16T00:00:00.000000000,ET160012
,,,2022-07-16T00:00:00.000000000,ET160013
,,,2022-07-16T00:00:00.000000000,ET160014
,,,2022-07-16T00:00:00.000000000,ET160015
,,,2022-07-16T00:00:00.000000000,ET160016
,,,2022-07-16T00:00:00.000000000,ET160017
,,,2022-07-16T00:00:00.000000000,ET160018
,,,2022-07-16T00:00:00.000000000,ET160019
,,,2022-07-16T00:00:00.000000000,ET160020
,,,2022-07-16T00:00:00.000000000,ET160021
,,,2022-07-16T00:00:00.000000000,ET160022
,,,2022-07-16T00:00:00.000000000,ET160023
,,,2022-07-16T00:00:00.000000000,ET160024
,,,2022-07-16T00:00:00.000000000,ET160025
,,,2022-07-16T00:00:00.000000000,ET160026
,,,2022-07-16T00:00:00.000000000,ET160027
,,,2022-07-16T00:00:00.000000000,ET160028
,,,2022-07-16T00:00:00.000000000,ET160029
,,,2022-07-16T00:00:00.000000000,ET160030
,,,2022-07-16T00:00:00.000000000,ET160031
,,,2022-07-16T00:00:00.000000000,ET160032
,,,2022-07-16T00:00:00.000000000,ET160033
,,,2022-07-16T00:00:00.000000000,ET160034
,,,2022-07-16T00:00:00.000000000,ET160035
,,,2022-07-16T00:00:00.000000000,ET160036
-0.35575681924819946,-0.35575681924819946,-0.35575681924819946,2022-07-16T00:00:00.000000000,ET160037
0.17524805665016174,0.17524805665016174,0.17524805665016174,2022-08-16T00:00:00.000000000,ET010101
0.0672435387969017,0.0672435387969017,0.0672435387969017,2022-08-16T00:00:00.000000000,ET010102
,,,2022-08-16T00:00:00.000000000,ET010103
,,,2022-08-16T00:00:00.000000000,ET010104
,,,2022-08-16T00:00:00.000000000,ET010105
,,,2022-08-16T00:00:00.000000000,ET010106
,,,2022-08-16T00:00:00.000000000,ET010107
,,,2022-08-16T00:00:00.000000000,ET010108
,,,2022-08-16T00:00:00.000000000,ET010109
,,,2022-08-16T00:00:00.000000000,ET010110
,,,2022-08-16T00:00:00.000000000,ET010111
,,,2022-08-16T00:00:00.000000000,ET010112
0.8800062537193298,0.8800062537193298,0.8800062537193298,2022-08-16T00:00:00.000000000,ET010113
,,,2022-08-16T00:00:00.000000000,ET010114
,,,2022-08-16T00:00:00.000000000,ET010115
,,,2022-08-16T00:00:00.000000000,ET010116
,,,2022-08-16T00:00:00.000000000,ET010201
,,,2022-08-16T00:00:00.000000000,ET010202
,,,2022-08-16T00:00:00.000000000,ET010203
,,,2022-08-16T00:00:00.000000000,ET010204
0.2059308886528015,0.2059308886528015,0.2059308886528015,2022-08-16T00:00:00.000000000,ET010205
,,,2022-08-16T00:00:00.000000000,ET010206
,,,2022-08-16T00:00:00.000000000,ET010207
0.38953742384910583,0.38953742384910583,0.38953742384910583,2022-08-16T00:00:00.000000000,ET010208
,,,2022-08-16T00:00:00.000000000,ET010209
,,,2022-08-16T00:00:00.000000000,ET010210
,,,2022-08-16T00:00:00.000000000,ET010211
,,,2022-08-16T00:00:00.000000000,ET010212
,,,2022-08-16T00:00:00.000000000,ET010213
,,,2022-08-16T00:00:00.000000000,ET010214
,,,2022-08-16T00:00:00.000000000,ET010215
,,,2022-08-16T00:00:00.000000000,ET010216
,,,2022-08-16T00:00:00.000000000,ET010217
,,,2022-08-16T00:00:00.000000000,ET010218
,,,2022-08-16T00:00:00.000000000,ET010219
,,,2022-08-16T00:00:00.000000000,ET010220
,,,2022-08-16T00:00:00.000000000,ET010221
,,,2022-08-16T00:00:00.000000000,ET010222
,,,2022-08-16T00:00:00.000000000,ET010301
,,,2022-08-16T00:00:00.000000000,ET010302
1.2912677526474,1.2912677526474,1.2912677526474,2022-08-16T00:00:00.000000000,ET010303
,,,2022-08-16T00:00:00.000000000,ET010304
,,,2022-08-16T00:00:00.000000000,ET010305
,,,2022-08-16T00:00:00.000000000,ET010306
,,,2022-08-16T00:00:00.000000000,ET010307
,,,2022-08-16T00:00:00.000000000,ET010308
,,,2022-08-16T00:00:00.000000000,ET010309
0.5459308624267578,0.5459308624267578,0.5459308624267578,2022-08-16T00:00:00.000000000,ET010310
,,,2022-08-16T00:00:00.000000000,ET010311
,,,2022-08-16T00:00:00.000000000,ET010312
,,,2022-08-16T00:00:00.000000000,ET010313
,,,2022-08-16T00:00:00.000000000,ET010314
