min,max,mean,year,adm3_pcode
,,,2021-10-16T00:00:00.000000000,ET070208
,,,2021-10-16T00:00:00.000000000,ET070209
-1.8502323627471924,-1.8502323627471924,-1.8502323627471924,2021-10-16T00:00:00.000000000,ET070210
,,,2021-10-16T00:00:00.000000000,ET070211
,,,2021-10-16T00:00:00.000000000,ET070212
,,,2021-10-16T00:00:00.000000000,ET070213
,,,2021-10-16T00:00:00.000000000,ET070214
,,,2021-10-16T00:00:00.000000000,ET070215
,,,2021-10-16T00:00:00.000000000,ET070216
,,,2021-10-16T00:00:00.000000000,ET070217
,,,2021-10-16T00:00:00.000000000,ET070301
,,,2021-10-16T00:00:00.000000000,ET070302
,,,2021-10-16T00:00:00.000000000,ET070303
-2.0301547050476074,-2.0301547050476074,-2.0301547050476074,2021-10-16T00:00:00.000000000,ET070304
,,,2021-10-16T00:00:00.000000000,ET070305
,,,2021-10-16T00:00:00.000000000,ET070306
,,,2021-10-16T00:00:00.000000000,ET070307
,,,2021-10-16T00:00:00.000000000,ET070308
,,,2021-10-16T00:00:00.000000000,ET070309
,,,2021-10-16T00:00:00.000000000,ET070310
,,,2021-10-16T00:00:00.000000000,ET070312
-0.6830673217773438,-0.6830673217773438,-0.6830673217773438,2021-10-16T00:00:00.000000000,ET070501
,,,2021-10-16T00:00:00.000000000,ET070502
,,,2021-10-16T00:00:00.000000000,ET070503
,,,2021-10-16T00:00:00.000000000,ET070504
,,,2021-10-16T00:00:00.000000000,ET070505
,,,2021-10-16T00:00:00.000000000,ET070506
,,,2021-10-16T00:00:00.000000000,ET070507
,,,2021-10-16T00:00:00.000000000,ET070508
,,,2021-10-16T00:00:00.000000000,ET070509
,,,2021-10-16T00:00:00.000000000,ET070510
,,,2021-10-16T00:00:00.000000000,ET070511
,,,2021-10-16T00:00:00.000000000,ET070512
,,,2021-10-16T00:00:00.000000000,ET070601
,,,2021-10-16T00:00:00.000000000,ET070602
,,,2021-10-16T00:00:00.000000000,ET070603
-1.8448299169540405,-1.8448299169540405,-1.8448299169540405,2021-10-16T00:00:00.000000000,ET070604
,,,2021-10-16T00:00:00.000000000,ET070605
,,,2021-10-16T00:00:00.000000000,ET070606
,,,2021-10-16T00:00:00.000000000,ET070607
,,,2021-10-16T00:00:00.000000000,ET070608
,,,2021-10-16T00:00:00.000000000,ET070609
-1.7964051961898804,-1.7964051961898804,-1.7964051961898804,2021-10-16T00:00:00.000000000,ET070610
,,,2021-10-16T00:00:00.000000000,ET070611
,,,2021-10-16T00:00:00.000000000,ET070612
,,,2021-10-16T00:00:00.000000000,ET070613
,,,2021-10-16T00:00:00.000000000,ET070614
,,,2021-10-16T00:00:00.000000000,ET070615
,,,2021-10-16T00:00:00.000000000,ET070616
,,,2021-10-16T00:00:00.000000000,ET070617
,,,2021-10-16T00:00:00.000000000,ET070618
,,,2021-10-16T00:00:00.000000000,ET070619
,,,2021-10-16T00:00:00.000000000,ET070620
,,,2021-10-16T00:00:00.000000000,ET070621
,,,2021-10-16T00:00:00.000000000,ET070622
-0.5285428166389465,-0.36266928911209106,-0.4456060528755188,2021-10-16T00:00:00.000000000,ET070701
,,,2021-10-16T00:00:00.000000000,ET070702
,,,2021-10-16T00:00:00.000000000,ET070703
-0.5848251581192017,-0.4678611159324646,-0.5263431072235107,2021-10-16T00:00:00.000000000,ET070704
-0.8475397229194641,-0.8475397229194641,-0.8475397229194641,2021-10-16T00:00:00.000000000,ET070705
-0.6813032627105713,-0.6813032627105713,-0.6813032627105713,2021-10-16T00:00:00.000000000,ET070706
-1.1037672758102417,-1.1037672758102417,-1.1037672758102417,2021-10-16T00:00:00.000000000,ET070707
,,,2021-10-16T00:00:00.000000000,ET070708
,,,2021-10-16T00:00:00.000000000,ET070709
,,,2021-10-16T00:00:00.000000000,ET070710
,,,2021-10-16T00:00:00.000000000,ET070711
,,,2021-10-16T00:00:00.000000000,ET071003
,,,2021-10-16T00:00:00.000000000,ET071004
-1.1043206453323364,-1.1043206453323364,-1.1043206453323364,2021-10-16T00:00:00.000000000,ET071005
,,,2021-10-16T00:00:00.000000000,ET071006
,,,2021-10-16T00:00:00.000000000,ET071007
,,,2021-10-16T00:00:00.000000000,ET071008
-1.5979256629943848,-1.5979256629943848,-1.5979256629943848,2021-10-16T00:00:00.000000000,ET071009
,,,2021-10-16T00:00:00.000000000,ET071010
,,,2021-10-16T00:00:00.000000000,ET071011
,,,2021-10-16T00:00:00.000000000,ET071012
,,,2021-10-16T00:00:00.000000000,ET071013
,,,2021-10-16T00:00:00.000000000,ET071014
,,,2021-10-16T00:00:00.000000000,ET071015
,,,2021-10-16T00:00:00.000000000,ET071016
,,,2021-10-16T00:00:00.000000000,ET071017
,,,2021-10-16T00:00:00.000000000,ET071018
,,,2021-10-16T00:00:00.000000000,ET071019
,,,2021-10-16T00:00:00.000000000,ET071021
,,,2021-10-16T00:00:00.000000000,ET071205
,,,2021-10-16T00:00:00.000000000,ET071301
,,,2021-10-16T00:00:00.000000000,ET071302
,,,2021-10-16T00:00:00.000000000,ET071303
-0.9284887313842773,-0.9284887313842773,-0.9284887313842773,2021-10-16T00:00:00.000000000,ET071304
,,,2021-10-16T00:00:00.000000000,ET071401
,,,2021-10-16T00:00:00.000000000,ET071402
,,,2021-10-16T00:00:00.000000000,ET071403
,,,2021-10-16T00:00:00.000000000,ET071404
,,,2021-10-16T00:00:00.000000000,ET071501
,,,2021-10-16T00:00:00.000000000,ET071502
,,,2021-10-16T00:00:00.000000000,ET071503
,,,2021-10-16T00:00:00.000000000,ET071504
-1.6456254720687866,-1.6456254720687866,-1.6456254720687866,2021-10-16T00:00:00.000000000,ET071505
,,,2021-10-16T00:00:00.000000000,ET071506
,,,2021-10-16T00:00:00.000000000,ET071507
,,,2021-10-16T00:00:00.000000000,ET071508
,,,2021-10-16T00:00:00.000000000,ET071509
,,,2021-10-16T00:00:00.000000000,ET071601
,,,2021-10-16T00:00:00.000000000,ET072001
,,,2021-10-16T00:00:00.000000000,ET072002
,,,2021-10-16T00:00:00.000000000,ET072003
,,,2021-10-16T00:00:00.000000000,ET072004
-1.7869735956192017,-1.7869735956192017,-1.7869735956192017,2021-10-16T00:00:00.000000000,ET072005
,,,2021-10-16T00:00:00.000000000,ET072006
,,,2021-10-16T00:00:00.000000000,ET072007
,,,2021-10-16T00:00:00.000000000,ET072008
,,,2021-10-16T00:00:00.000000000,ET072009
,,,2021-10-16T00:00:00.000000000,ET072010
,,,2021-10-16T00:00:00.000000000,ET072011
,,,2021-10-16T00:00:00.000000000,ET072012
,,,2021-10-16T00:00:00.000000000,ET072013
-0.5695260167121887,-0.5695260167121887,-0.5695260167121887,2021-10-16T00:00:00.000000000,ET072102
,,,2021-10-16T00:00:00.000000000,ET072203
-1.143832802772522,-1.143832802772522,-1.143832802772522,2021-10-16T00:00:00.000000000,ET072304
,,,2021-10-16T00:00:00.000000000,ET072401
,,,2021-10-16T00:00:00.000000000,ET110101
,,,2021-10-16T00:00:00.000000000,ET110102
,,,2021-10-16T00:00:00.000000000,ET110103
,,,2021-10-16T00:00:00.000000000,ET110104
,,,2021-10-16T00:00:00.000000000,ET110105
-0.7818546891212463,-0.7818546891212463,-0.7818546891212463,2021-10-16T00:00:00.000000000,ET110201
,,,2021-10-16T00:00:00.000000000,ET110202
,,,2021-10-16T00:00:00.000000000,ET110203
,,,2021-10-16T00:00:00.000000000,ET110204
-1.9102489948272705,-1.9102489948272705,-1.9102489948272705,2021-10-16T00:00:00.000000000,ET110205
,,,2021-10-16T00:00:00.000000000,ET110206
,,,2021-10-16T00:00:00.000000000,ET110207
,,,2021-10-16T00:00:00.000000000,ET110208
,,,2021-10-16T00:00:00.000000000,ET110209
-1.2104390859603882,-1.2104390859603882,-1.2104390859603882,2021-10-16T00:00:00.000000000,ET110210
-1.4299917221069336,-1.4299917221069336,-1.4299917221069336,2021-10-16T00:00:00.000000000,ET110211
-0.3949334919452667,-0.3949334919452667,-0.3949334919452667,2021-10-16T00:00:00.000000000,ET110212
,,,2021-10-16T00:00:00.000000000,ET110213
,,,2021-10-16T00:00:00.000000000,ET110214
,,,2021-10-16T00:00:00.000000000,ET110301
-0.6229045987129211,-0.6229045987129211,-0.6229045987129211,2021-10-16T00:00:00.000000000,ET110302
,,,2021-10-16T00:00:00.000000000,ET110303
,,,2021-10-16T00:00:00.000000000,ET110304
,,,2021-10-16T00:00:00.000000000,ET110305
,,,2021-10-16T00:00:00.000000000,ET110306
,,,2021-10-16T00:00:00.000000000,ET110307
,,,2021-10-16T00:00:00.000000000,ET110308
,,,2021-10-16T00:00:00.000000000,ET110401
,,,2021-10-16T00:00:00.000000000,ET110402
,,,2021-10-16T00:00:00.000000000,ET110403
-1.9899721145629883,-1.9899721145629883,-1.9899721145629883,2021-10-16T00:00:00.000000000,ET110404
-1.8978204727172852,-1.8978204727172852,-1.8978204727172852,2021-10-16T00:00:00.000000000,ET110405
,,,2021-10-16T00:00:00.000000000,ET110406
,,,2021-10-16T00:00:00.000000000,ET110407
,,,2021-10-16T00:00:00.000000000,ET110408
,,,2021-10-16T00:00:00.000000000,ET110409
,,,2021-10-16T00:00:00.000000000,ET110410
,,,2021-10-16T00:00:00.000000000,ET110411
,,,2021-10-16T00:00:00.000000000,ET110412
-0.9531249403953552,-0.9531249403953552,-0.9531249403953552,2021-10-16T00:00:00.000000000,ET110501
,,,2021-10-16T00:00:00.000000000,ET110502
,,,2021-10-16T00:00:00.000000000,ET110503
,,,2021-10-16T00:00:00.000000000,ET110504
0.6709453463554382,0.6709453463554382,0.6709453463554382,2021-10-16T00:00:00.000000000,ET110505
0.607220470905304,0.607220470905304,0.607220470905304,2021-10-16T00:00:00.000000000,ET110506
0.22760950028896332,0.3006442189216614,0.26412686705589294,2021-10-16T00:00:00.000000000,ET110507
,,,2021-10-16T00:00:00.000000000,ET110601
,,,2021-10-16T00:00:00.000000000,ET120101
,,,2021-10-16T00:00:00.000000000,ET120102
,,,2021-10-16T00:00:00.000000000,ET120103
-0.4866431653499603,-0.4866431653499603,-0.4866431653499603,2021-10-16T00:00:00.000000000,ET120104
-0.7381595373153687,-0.7381595373153687,-0.7381595373153687,2021-10-16T00:00:00.000000000,ET120105
,,,2021-10-16T00:00:00.000000000,ET120200
-0.9079183340072632,-0.9079183340072632,-0.9079183340072632,2021-10-16T00:00:00.000000000,ET120201
-0.6617580056190491,-0.6617580056190491,-0.6617580056190491,2021-10-16T00:00:00.000000000,ET120202
-0.584601104259491,-0.584601104259491,-0.584601104259491,2021-10-16T00:00:00.000000000,ET120203
-0.4849831163883209,-0.4849831163883209,-0.4849831163883209,2021-10-16T00:00:00.000000000,ET120204
-0.8331698775291443,-0.16842420399188995,-0.48284220695495605,2021-10-16T00:00:00.000000000,ET120205
,,,2021-10-16T00:00:00.000000000,ET120206
,,,2021-10-16T00:00:00.000000000,ET120301
-1.1123132705688477,-1.1123132705688477,-1.1123132705688477,2021-10-16T00:00:00.000000000,ET120308
-0.7629925608634949,-0.7629925608634949,-0.7629925608634949,2021-10-16T00:00:00.000000000,ET120407
,,,2021-10-16T00:00:00.000000000,ET130101
,,,2021-10-16T00:00:00.000000000,ET130102
,,,2021-10-16T00:00:00.000000000,ET130103
,,,2021-10-16T00:00:00.000000000,ET130104
,,,2021-10-16T00:00:00.000000000,ET130105
,,,2021-10-16T00:00:00.000000000,ET130106
,,,2021-10-16T00:00:00.000000000,ET130107
,,,2021-10-16T00:00:00.000000000,ET130108
,,,2021-10-16T00:00:00.000000000,ET130109
,,,2021-10-16T00:00:00.000000000,ET140101
,,,2021-10-16T00:00:00.000000000,ET140102
,,,2021-10-16T00:00:00.000000000,ET140103
,,,2021-10-16T00:00:00.000000000,ET140104
,,,2021-10-16T00:00:00.000000000,ET140105
,,,2021-10-16T00:00:00.000000000,ET140106
,,,2021-10-16T00:00:00.000000000,ET140107
,,,2021-10-16T00:00:00.000000000,ET140108
,,,2021-10-16T00:00:00.000000000,ET140109
,,,2021-10-16T00:00:00.000000000,ET140110
,,,2021-10-16T00:00:00.000000000,ET140111
,,,2021-10-16T00:00:00.000000000,ET150103
,,,2021-10-16T00:00:00.000000000,ET150104
,,,2021-10-16T00:00:00.000000000,ET150105
,,,2021-10-16T00:00:00.000000000,ET150109
,,,2021-10-16T00:00:00.000000000,ET150110
,,,2021-10-16T00:00:00.000000000,ET150111
,,,2021-10-16T00:00:00.000000000,ET150112
,,,2021-10-16T00:00:00.000000000,ET150113
,,,2021-10-16T00:00:00.000000000,ET150114
,,,2021-10-16T00:00:00.000000000,ET150201
,,,2021-10-16T00:00:00.000000000,ET150206
,,,2021-10-16T00:00:00.000000000,ET150207
,,,2021-10-16T00:00:00.000000000,ET150208
,,,2021-10-16T00:00:00.000000000,ET160001
,,,2021-10-16T00:00:00.000000000,ET160002
,,,2021-10-16T00:00:00.000000000,ET160003
,,,2021-10-16T00:00:00.000000000,ET160004
,,,2021-10-16T00:00:00.000000000,ET160005
,,,2021-10-16T00:00:00.000000000,ET160006
,,,2021-10-16T00:00:00.000000000,ET160007
,,,2021-10-16T00:00:00.000000000,ET160008
,,,2021-10-16T00:00:00.000000000,ET160009
,,,2021-10-16T00:00:00.000000000,ET160010
,,,2021-10-16T00:00:00.000000000,ET160011
,,,2021-10-16T00:00:00.000000000,ET160012
,,,2021-10-16T00:00:00.000000000,ET160013
,,,2021-10-16T00:00:00.000000000,ET160014
,,,2021-10-16T00:00:00.000000000,ET160015
,,,2021-10-16T00:00:00.000000000,ET160016
,,,2021-10-16T00:00:00.000000000,ET160017
,,,2021-10-16T00:00:00.000000000,ET160018
,,,2021-10-16T00:00:00.000000000,ET160019
,,,2021-10-16T00:00:00.000000000,ET160020
,,,2021-10-16T00:00:00.000000000,ET160021
,,,2021-10-16T00:00:00.000000000,ET160022
,,,2021-10-16T00:00:00.000000000,ET160023
,,,2021-10-16T00:00:00.000000000,ET160024
,,,2021-10-16T00:00:00.000000000,ET160025
,,,2021-10-16T00:00:00.000000000,ET160026
,,,2021-10-16T00:00:00.000000000,ET160027
,,,2021-10-16T00:00:00.000000000,ET160028
,,,2021-10-16T00:00:00.000000000,ET160029
,,,2021-10-16T00:00:00.000000000,ET160030
,,,2021-10-16T00:00:00.000000000,ET160031
,,,2021-10-16T00:00:00.000000000,ET160032
,,,2021-10-16T00:00:00.000000000,ET160033
,,,2021-10-16T00:00:00.000000000,ET160034
,,,2021-10-16T00:00:00.000000000,ET160035
,,,2021-10-16T00:00:00.000000000,ET160036
-1.5041800737380981,-1.5041800737380981,-1.5041800737380981,2021-10-16T00:00:00.000000000,ET160037
-1.691381573677063,-1.691381573677063,-1.691381573677063,2021-11-16T00:00:00.000000000,ET010101
-1.724098563194275,-1.724098563194275,-1.724098563194275,2021-11-16T00:00:00.000000000,ET010102
,,,2021-11-16T00:00:00.000000000,ET010103
,,,2021-11-16T00:00:00.000000000,ET010104
,,,2021-11-16T00:00:00.000000000,ET010105
,,,2021-11-16T00:00:00.000000000,ET010106
,,,2021-11-16T00:00:00.000000000,ET010107
,,,2021-11-16T00:00:00.000000000,ET010108
,,,2021-11-16T00:00:00.000000000,ET010109
,,,2021-11-16T00:00:00.000000000,ET010110
,,,2021-11-16T00:00:00.000000000,ET010111
,,,2021-11-16T00:00:00.000000000,ET010112
-1.666136622428894,-1.666136622428894,-1.666136622428894,2021-11-16T00:00:00.000000000,ET010113
,,,2021-11-16T00:00:00.000000000,ET010114
,,,2021-11-16T00:00:00.000000000,ET010115
,,,2021-11-16T00:00:00.000000000,ET010116
,,,2021-11-16T00:00:00.000000000,ET010201
,,,2021-11-16T00:00:00.000000000,ET010202
,,,2021-11-16T00:00:00.000000000,ET010203
,,,2021-11-16T00:00:00.000000000,ET010204
-1.6910068988800049,-1.6910068988800049,-1.6910068988800049,2021-11-16T00:00:00.000000000,ET010205
,,,2021-11-16T00:00:00.000000000,ET010206
,,,2021-11-16T00:00:00.000000000,ET010207
-1.9742114543914795,-1.9742114543914795,-1.9742114543914795,2021-11-16T00:00:00.000000000,ET010208
,,,2021-11-16T00:00:00.000000000,ET010209
,,,2021-11-16T00:00:00.000000000,ET010210
,,,2021-11-16T00:00:00.000000000,ET010211
,,,2021-11-16T00:00:00.000000000,ET010212
,,,2021-11-16T00:00:00.000000000,ET010213
,,,2021-11-16T00:00:00.000000000,ET010214
,,,2021-11-16T00:00:00.000000000,ET010215
,,,2021-11-16T00:00:00.000000000,ET010216
,,,2021-11-16T00:00:00.000000000,ET010217
,,,2021-11-16T00:00:00.000000000,ET010218
,,,2021-11-16T00:00:00.000000000,ET010219
,,,2021-11-16T00:00:00.000000000,ET010220
,,,2021-11-16T00:00:00.000000000,ET010221
,,,2021-11-16T00:00:00.000000000,ET010222
,,,2021-11-16T00:00:00.000000000,ET010301
,,,2021-11-16T00:00:00.000000000,ET010302
-0.9233430027961731,-0.9233430027961731,-0.9233430027961731,2021-11-16T00:00:00.000000000,ET010303
,,,2021-11-16T00:00:00.000000000,ET010304
,,,2021-11-16T00:00:00.000000000,ET010305
,,,2021-11-16T00:00:00.000000000,ET010306
,,,2021-11-16T00:00:00.000000000,ET010307
,,,2021-11-16T00:00:00.000000000,ET010308
,,,2021-11-16T00:00:00.000000000,ET010309
-1.6614528894424438,-1.6614528894424438,-1.6614528894424438,2021-11-16T00:00:00.000000000,ET010310
,,,2021-11-16T00:00:00.000000000,ET010311
,,,2021-11-16T00:00:00.000000000,ET010312
,,,2021-11-16T00:00:00.000000000,ET010313
,,,2021-11-16T00:00:00.000000000,ET010314
,,,2021-11-16T00:00:00.000000000,ET010315
-1.66823410987854,-1.66823410987854,-1.66823410987854,2021-11-16T00:00:00.000000000,ET010316
-1.780165433883667,-1.780165433883667,-1.780165433883667,2021-11-16T00:00:00.000000000,ET010317
,,,2021-11-16T00:00:00.000000000,ET010318
,,,2021-11-16T00:00:00.000000000,ET010401
,,,2021-11-16T00:00:00.000000000,ET010402
,,,2021-11-16T00:00:00.000000000,ET010403
,,,2021-11-16T00:00:00.000000000,ET010404
,,,2021-11-16T00:00:00.000000000,ET010405
-1.7308592796325684,-1.7308592796325684,-1.7308592796325684,2021-11-16T00:00:00.000000000,ET010406
,,,2021-11-16T00:00:00.000000000,ET010407
,,,2021-11-16T00:00:00.000000000,ET010408
,,,2021-11-16T00:00:00.000000000,ET010409
,,,2021-11-16T00:00:00.000000000,ET010410
,,,2021-11-16T00:00:00.000000000,ET010411
,,,2021-11-16T00:00:00.000000000,ET010412
,,,2021-11-16T00:00:00.000000000,ET010413
,,,2021-11-16T00:00:00.000000000,ET010414
-1.649997353553772,-1.4497989416122437,-1.5692141850789387,2021-11-16T00:00:00.000000000,ET010501
-2.013953924179077,-1.5140804052352905,-1.764017105102539,2021-11-16T00:00:00.000000000,ET010502
,,,2021-11-16T00:00:00.000000000,ET010503
,,,2021-11-16T00:00:00.000000000,ET010504
,,,2021-11-16T00:00:00.000000000,ET010505
,,,2021-11-16T00:00:00.000000000,ET010506
,,,2021-11-16T00:00:00.000000000,ET010507
,,,2021-11-16T00:00:00.000000000,ET010508
,,,2021-11-16T00:00:00.000000000,ET010509
,,,2021-11-16T00:00:00.000000000,ET010601
-1.9856818914413452,-1.9856818914413452,-1.9856818914413452,2021-11-16T00:00:00.000000000,ET010602
,,,2021-11-16T00:00:00.000000000,ET010603
,,,2021-11-16T00:00:00.000000000,ET010604
,,,2021-11-16T00:00:00.000000000,ET010605
-1.8663893938064575,-1.8663893938064575,-1.8663893938064575,2021-11-16T00:00:00.000000000,ET010606
,,,2021-11-16T00:00:00.000000000,ET010607
,,,2021-11-16T00:00:00.000000000,ET010608
,,,2021-11-16T00:00:00.000000000,ET010701
,,,2021-11-16T00:00:00.000000000,ET020101
,,,2021-11-16T00:00:00.000000000,ET020102
,,,2021-11-16T00:00:00.000000000,ET020103
,,,2021-11-16T00:00:00.000000000,ET020104
,,,2021-11-16T00:00:00.000000000,ET020105
,,,2021-11-16T00:00:00.000000000,ET020106
,,,2021-11-16T00:00:00.000000000,ET020107
,,,2021-11-16T00:00:00.000000000,ET020108
-0.5675455927848816,-0.5675455927848816,-0.5675455927848816,2021-11-16T00:00:00.000000000,ET020109
,,,2021-11-16T00:00:00.000000000,ET020110
,,,2021-11-16T00:00:00.000000000,ET020111
,,,2021-11-16T00:00:00.000000000,ET020198
-1.430077314376831,-1.430077314376831,-1.430077314376831,2021-11-16T00:00:00.000000000,ET020201
,,,2021-11-16T00:00:00.000000000,ET020202
,,,2021-11-16T00:00:00.000000000,ET020203
,,,2021-11-16T00:00:00.000000000,ET020204
,,,2021-11-16T00:00:00.000000000,ET020205
-1.4800896644592285,-1.4800896644592285,-1.4800896644592285,2021-11-16T00:00:00.000000000,ET020206
-1.749393105506897,-1.4992952346801758,-1.6138771772384644,2021-11-16T00:00:00.000000000,ET020207
,,,2021-11-16T00:00:00.000000000,ET020208
,,,2021-11-16T00:00:00.000000000,ET020209
,,,2021-11-16T00:00:00.000000000,ET020301
,,,2021-11-16T00:00:00.000000000,ET020302
0.07741867750883102,0.07741867750883102,0.07741867750883102,2021-11-16T00:00:00.000000000,ET020303
,,,2021-11-16T00:00:00.000000000,ET020304
,,,2021-11-16T00:00:00.000000000,ET020305
,,,2021-11-16T00:00:00.000000000,ET020306
,,,2021-11-16T00:00:00.000000000,ET020307
,,,2021-11-16T00:00:00.000000000,ET020396
,,,2021-11-16T00:00:00.000000000,ET020401
-1.0205438137054443,-1.0205438137054443,-1.0205438137054443,2021-11-16T00:00:00.000000000,ET020402
-1.290802240371704,-0.8622028827667236,-1.0765025615692139,2021-11-16T00:00:00.000000000,ET020403
,,,2021-11-16T00:00:00.000000000,ET020404
,,,2021-11-16T00:00:00.000000000,ET020405
,,,2021-11-16T00:00:00.000000000,ET020501
,,,2021-11-16T00:00:00.000000000,ET020502
-1.4464994668960571,-1.4464994668960571,-1.4464994668960571,2021-11-16T00:00:00.000000000,ET020503
,,,2021-11-16T00:00:00.000000000,ET020504
-1.5375680923461914,-1.5375680923461914,-1.5375680923461914,2021-11-16T00:00:00.000000000,ET020505
,,,2021-11-16T00:00:00.000000000,ET030101
,,,2021-11-16T00:00:00.000000000,ET030102
-1.9874424934387207,-1.9874424934387207,-1.9874424934387207,2021-11-16T00:00:00.000000000,ET030103
-1.9744099378585815,-1.9744099378585815,-1.9744099378585815,2021-11-16T00:00:00.000000000,ET030104
,,,2021-11-16T00:00:00.000000000,ET030105
,,,2021-11-16T00:00:00.000000000,ET030106
,,,2021-11-16T00:00:00.000000000,ET030119
,,,2021-11-16T00:00:00.000000000,ET030198
-1.7355921268463135,-1.7355921268463135,-1.7355921268463135,2021-11-16T00:00:00.000000000,ET030201
-1.4813346862792969,-1.4813346862792969,-1.4813346862792969,2021-11-16T00:00:00.000000000,ET030202
-0.9671216011047363,-0.9671216011047363,-0.9671216011047363,2021-11-16T00:00:00.000000000,ET030203
,,,2021-11-16T00:00:00.000000000,ET030204
-1.3653053045272827,-1.3653053045272827,-1.3653053045272827,2021-11-16T00:00:00.000000000,ET030205
,,,2021-11-16T00:00:00.000000000,ET030206
-1.1211825609207153,-1.1211825609207153,-1.1211825609207153,2021-11-16T00:00:00.000000000,ET030207
,,,2021-11-16T00:00:00.000000000,ET030208
,,,2021-11-16T00:00:00.000000000,ET030209
,,,2021-11-16T00:00:00.000000000,ET030210
,,,2021-11-16T00:00:00.000000000,ET030211
,,,2021-11-16T00:00:00.000000000,ET030212
,,,2021-11-16T00:00:00.000000000,ET030213
,,,2021-11-16T00:00:00.000000000,ET030214
,,,2021-11-16T00:00:00.000000000,ET030215
,,,2021-11-16T00:00:00.000000000,ET030216
,,,2021-11-16T00:00:00.000000000,ET030217
,,,2021-11-16T00:00:00.000000000,ET030218
,,,2021-11-16T00:00:00.000000000,ET030293
,,,2021-11-16T00:00:00.000000000,ET030298
,,,2021-11-16T00:00:00.000000000,ET030299
-1.4415488243103027,-1.4415488243103027,-1.4415488243103027,2021-11-16T00:00:00.000000000,ET030301
-1.9016931056976318,-1.9016931056976318,-1.9016931056976318,2021-11-16T00:00:00.000000000,ET030302
,,,2021-11-16T00:00:00.000000000,ET030303
,,,2021-11-16T00:00:00.000000000,ET030304
-1.577120304107666,-1.577120304107666,-1.577120304107666,2021-11-16T00:00:00.000000000,ET030305
,,,2021-11-16T00:00:00.000000000,ET030306
,,,2021-11-16T00:00:00.000000000,ET030307
0.06598669290542603,0.06598669290542603,0.06598669290542603,2021-11-16T00:00:00.000000000,ET030308
,,,2021-11-16T00:00:00.000000000,ET030309
-1.702444076538086,-1.702444076538086,-1.702444076538086,2021-11-16T00:00:00.000000000,ET030310
,,,2021-11-16T00:00:00.000000000,ET030311
,,,2021-11-16T00:00:00.000000000,ET030312
,,,2021-11-16T00:00:00.000000000,ET030313
-1.23662269115448,-1.23662269115448,-1.23662269115448,2021-11-16T00:00:00.000000000,ET030314
,,,2021-11-16T00:00:00.000000000,ET030315
,,,2021-11-16T00:00:00.000000000,ET030397
,,,2021-11-16T00:00:00.000000000,ET030398
,,,2021-11-16T00:00:00.000000000,ET030399
,,,2021-11-16T00:00:00.000000000,ET030401
-1.349368929862976,-1.349368929862976,-1.349368929862976,2021-11-16T00:00:00.000000000,ET030402
,,,2021-11-16T00:00:00.000000000,ET030403
,,,2021-11-16T00:00:00.000000000,ET030404
-1.47639000415802,-1.47639000415802,-1.47639000415802,2021-11-16T00:00:00.000000000,ET030405
,,,2021-11-16T00:00:00.000000000,ET030406
,,,2021-11-16T00:00:00.000000000,ET030407
,,,2021-11-16T00:00:00.000000000,ET030408
,,,2021-11-16T00:00:00.000000000,ET030409
,,,2021-11-16T00:00:00.000000000,ET030410
,,,2021-11-16T00:00:00.000000000,ET030411
-1.4269542694091797,-1.4269542694091797,-1.4269542694091797,2021-11-16T00:00:00.000000000,ET030412
,,,2021-11-16T00:00:00.000000000,ET030413
-0.42283403873443604,-0.42283403873443604,-0.42283403873443604,2021-11-16T00:00:00.000000000,ET030414
,,,2021-11-16T00:00:00.000000000,ET030415
,,,2021-11-16T00:00:00.000000000,ET030416
,,,2021-11-16T00:00:00.000000000,ET030417
,,,2021-11-16T00:00:00.000000000,ET030418
,,,2021-11-16T00:00:00.000000000,ET030419
-1.0144031047821045,-1.0144031047821045,-1.0144031047821045,2021-11-16T00:00:00.000000000,ET030420
-1.2751246690750122,-1.2751246690750122,-1.2751246690750122,2021-11-16T00:00:00.000000000,ET030421
,,,2021-11-16T00:00:00.000000000,ET030422
,,,2021-11-16T00:00:00.000000000,ET030423
,,,2021-11-16T00:00:00.000000000,ET030424
,,,2021-11-16T00:00:00.000000000,ET030425
,,,2021-11-16T00:00:00.000000000,ET030426
,,,2021-11-16T00:00:00.000000000,ET030427
,,,2021-11-16T00:00:00.000000000,ET030428
,,,2021-11-16T00:00:00.000000000,ET030429
,,,2021-11-16T00:00:00.000000000,ET030498
,,,2021-11-16T00:00:00.000000000,ET030499
,,,2021-11-16T00:00:00.000000000,ET030501
,,,2021-11-16T00:00:00.000000000,ET030502
,,,2021-11-16T00:00:00.000000000,ET030503
,,,2021-11-16T00:00:00.000000000,ET030504
,,,2021-11-16T00:00:00.000000000,ET030505
,,,2021-11-16T00:00:00.000000000,ET030506
,,,2021-11-16T00:00:00.000000000,ET030507
,,,2021-11-16T00:00:00.000000000,ET030508
-1.6357578039169312,-1.6357578039169312,-1.6357578039169312,2021-11-16T00:00:00.000000000,ET030509
,,,2021-11-16T00:00:00.000000000,ET030510
,,,2021-11-16T00:00:00.000000000,ET030511
,,,2021-11-16T00:00:00.000000000,ET030512
,,,2021-11-16T00:00:00.000000000,ET030513
,,,2021-11-16T00:00:00.000000000,ET030514
-0.10107102990150452,-0.10107102990150452,-0.10107102990150452,2021-11-16T00:00:00.000000000,ET030515
